id,device_id,manufacturer,event_type,event_ts,longitude,latitude,iot_signal_1,iot_signal_2,iot_signal_3,iot_signal_4
10442,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 14:02:00,-93.9,41.51341,7.0,1017.0,52.0,102.0
10443,0x1000000000002,New World Corp,device error,2023-12-01 14:03:00,-93.9,41.51341,5.0,1009.0,53.0,106.0
10444,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 14:04:00,-93.9,41.51341,5.0,1016.0,50.0,103.0
10445,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 14:05:00,-93.9,41.51341,5.0,1018.0,51.0,107.0
10446,0x1000000000005,New World Corp,device error,2023-12-01 14:06:00,-93.9,41.51341,2.0,1018.0,53.0,101.0
10447,0x1000000000008,New World Corp,tank below 5%,2023-12-01 14:07:00,-93.9,41.51341,3.0,1014.0,51.0,102.0
10448,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 14:08:00,-93.9,41.51341,3.0,1019.0,51.0,103.0
10449,0x1000000000007,Hot Data Ltd,device error,2023-12-01 14:09:00,-93.9,41.51341,7.0,1001.0,53.0,104.0
10450,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 14:10:00,-93.9,41.51341,6.0,1018.0,51.0,104.0
10451,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 14:11:00,-93.9,41.51341,8.0,1002.0,51.0,100.0
10452,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 14:12:00,-93.9,41.51341,9.0,1012.0,52.0,101.0
10453,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 14:13:00,-93.9,41.51341,4.0,1006.0,54.0,104.0
10454,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 14:14:00,-93.9,41.51341,6.0,1015.0,54.0,101.0
10455,0x1000000000008,New World Corp,system malfunction,2023-12-01 14:15:00,-93.9,41.51341,4.0,1018.0,50.0,106.0
10456,0x1000000000002,New World Corp,device error,2023-12-01 14:16:00,-93.9,41.51341,3.0,1002.0,53.0,101.0
10457,0x1000000000009,AIAI Inc.,device error,2023-12-01 14:17:00,-93.9,41.51341,4.0,1019.0,53.0,107.0
10458,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 14:18:00,-93.9,41.51341,2.0,1016.0,53.0,107.0
10459,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 14:19:00,-93.9,41.51341,5.0,1020.0,51.0,101.0
10460,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 14:20:00,-93.9,41.51341,5.0,1007.0,50.0,105.0
10461,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 14:21:00,-93.9,41.51341,9.0,1014.0,53.0,100.0
10462,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 14:22:00,-93.9,41.51341,8.0,1016.0,55.0,102.0
10463,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 14:23:00,-93.9,41.51341,3.0,1009.0,54.0,103.0
10464,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 14:24:00,-93.9,41.51341,8.0,1008.0,53.0,101.0
10465,0x1000000000007,Hot Data Ltd,device error,2023-12-01 14:25:00,-93.9,41.51341,6.0,1004.0,51.0,106.0
10466,0x1000000000002,New World Corp,device error,2023-12-01 14:26:00,-93.9,41.51341,2.0,1004.0,54.0,101.0
10467,0x1000000000008,New World Corp,device error,2023-12-01 14:27:00,-93.9,41.51341,5.0,1017.0,52.0,101.0
10468,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 14:28:00,-93.9,41.51341,8.0,1000.0,54.0,101.0
10469,0x1000000000005,New World Corp,system malfunction,2023-12-01 14:29:00,-93.9,41.51341,4.0,1019.0,50.0,105.0
10470,0x1000000000003,AIAI Inc.,device error,2023-12-01 14:30:00,-93.9,41.51341,4.0,1005.0,53.0,104.0
10471,0x1000000000005,New World Corp,device error,2023-12-01 14:31:00,-93.9,41.51341,4.0,1017.0,55.0,105.0
10472,0x1000000000002,New World Corp,device error,2023-12-01 14:32:00,-93.9,41.51341,6.0,1003.0,50.0,103.0
10473,0x1000000000001,Hot Data Ltd,device error,2023-12-01 14:33:00,-93.9,41.51341,5.0,1007.0,51.0,101.0
10474,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 14:34:00,-93.9,41.51341,2.0,1011.0,52.0,100.0
10475,0x1000000000006,AIAI Inc.,device error,2023-12-01 14:35:00,-93.9,41.51341,6.0,1011.0,53.0,103.0
10476,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 14:36:00,-93.9,41.51341,8.0,1014.0,51.0,106.0
10477,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 14:37:00,-93.9,41.51341,4.0,1013.0,53.0,104.0
10478,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 14:38:00,-93.9,41.51341,4.0,1005.0,53.0,102.0
10479,0x1000000000008,New World Corp,tank below 10%,2023-12-01 14:39:00,-93.9,41.51341,2.0,1005.0,52.0,106.0
10480,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 14:40:00,-93.9,41.51341,3.0,1010.0,55.0,105.0
10481,0x1000000000006,AIAI Inc.,device error,2023-12-01 14:41:00,-93.9,41.51341,8.0,1015.0,51.0,101.0
10482,0x1000000000008,New World Corp,device error,2023-12-01 14:42:00,-93.9,41.51341,2.0,1017.0,51.0,105.0
10483,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 14:43:00,-93.9,41.51341,6.0,1008.0,54.0,103.0
10484,0x1000000000005,New World Corp,device error,2023-12-01 14:44:00,-93.9,41.51341,10.0,1018.0,51.0,104.0
10485,0x1000000000001,Hot Data Ltd,device error,2023-12-01 14:45:00,-93.9,41.51341,8.0,1013.0,53.0,100.0
10486,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 14:46:00,-93.9,41.51341,9.0,1012.0,53.0,101.0
10487,0x1000000000000,AIAI Inc.,device error,2023-12-01 14:47:00,-93.9,41.51341,3.0,1004.0,55.0,103.0
10488,0x1000000000006,AIAI Inc.,device error,2023-12-01 14:48:00,-93.9,41.51341,4.0,1005.0,54.0,104.0
10489,0x1000000000001,Hot Data Ltd,device error,2023-12-01 14:49:00,-93.9,41.51341,7.0,1016.0,55.0,102.0
10490,0x1000000000002,New World Corp,tank below 5%,2023-12-01 14:50:00,-93.9,41.51341,3.0,1003.0,54.0,104.0
10491,0x1000000000006,AIAI Inc.,device error,2023-12-01 14:51:00,-93.9,41.51341,7.0,1009.0,55.0,104.0
10492,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 14:52:00,-93.9,41.51341,5.0,1009.0,54.0,100.0
10493,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 14:53:00,-93.9,41.51341,7.0,1002.0,52.0,102.0
10494,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 14:54:00,-93.9,41.51341,1.0,1019.0,51.0,103.0
10495,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 14:55:00,-93.9,41.51341,4.0,1017.0,52.0,103.0
10496,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 14:56:00,-93.9,41.51341,2.0,1012.0,52.0,106.0
10497,0x1000000000004,Hot Data Ltd,device error,2023-12-01 14:57:00,-93.9,41.51341,4.0,1018.0,52.0,103.0
10498,0x1000000000001,Hot Data Ltd,device error,2023-12-01 14:58:00,-93.9,41.51341,3.0,1015.0,51.0,101.0
10499,0x1000000000008,New World Corp,device error,2023-12-01 14:59:00,-93.9,41.51341,8.0,1018.0,53.0,103.0
10500,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 15:00:00,-93.9,41.51341,3.0,1003.0,54.0,105.0
10501,0x1000000000008,New World Corp,system malfunction,2023-12-01 15:01:00,-93.9,41.51341,2.0,1007.0,50.0,106.0
10502,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 15:02:00,-93.9,41.51341,5.0,1013.0,54.0,105.0
10503,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 15:03:00,-93.9,41.51341,8.0,1002.0,53.0,105.0
10504,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 15:04:00,-93.9,41.51341,1.0,1000.0,55.0,102.0
10505,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 15:05:00,-93.9,41.51341,10.0,1019.0,50.0,102.0
10506,0x1000000000005,New World Corp,tank below 10%,2023-12-01 15:06:00,-93.9,41.51341,3.0,1015.0,53.0,101.0
10507,0x1000000000007,Hot Data Ltd,device error,2023-12-01 15:07:00,-93.9,41.51341,2.0,1009.0,54.0,100.0
10508,0x1000000000002,New World Corp,device error,2023-12-01 15:08:00,-93.9,41.51341,2.0,1005.0,54.0,106.0
10509,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 15:09:00,-93.9,41.51341,7.0,1016.0,55.0,106.0
10510,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 15:10:00,-93.9,41.51341,3.0,1009.0,51.0,106.0
10511,0x1000000000004,Hot Data Ltd,device error,2023-12-01 15:11:00,-93.9,41.51341,4.0,1001.0,51.0,100.0
10512,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 15:12:00,-93.9,41.51341,5.0,1010.0,51.0,103.0
10513,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 15:13:00,-93.9,41.51341,6.0,1015.0,55.0,103.0
10514,0x1000000000000,AIAI Inc.,device error,2023-12-01 15:14:00,-93.9,41.51341,4.0,1006.0,54.0,100.0
10515,0x1000000000008,New World Corp,tank below 5%,2023-12-01 15:15:00,-93.9,41.51341,3.0,1007.0,51.0,104.0
10516,0x1000000000004,Hot Data Ltd,tank below 10%,2023-12-01 15:16:00,-93.9,41.51341,2.0,1008.0,54.0,103.0
10517,0x1000000000004,Hot Data Ltd,device error,2023-12-01 15:17:00,-93.9,41.51341,3.0,1002.0,52.0,107.0
10518,0x1000000000004,Hot Data Ltd,device error,2023-12-01 15:18:00,-93.9,41.51341,2.0,1019.0,53.0,103.0
10519,0x1000000000009,AIAI Inc.,device error,2023-12-01 15:19:00,-93.9,41.51341,2.0,1005.0,51.0,100.0
10520,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 15:20:00,-93.9,41.51341,5.0,1003.0,52.0,102.0
10521,0x1000000000008,New World Corp,device error,2023-12-01 15:21:00,-93.9,41.51341,3.0,1001.0,51.0,103.0
10522,0x1000000000005,New World Corp,tank below 10%,2023-12-01 15:22:00,-93.9,41.51341,3.0,1011.0,53.0,104.0
10523,0x1000000000006,AIAI Inc.,device error,2023-12-01 15:23:00,-93.9,41.51341,6.0,1019.0,53.0,101.0
10524,0x1000000000008,New World Corp,system malfunction,2023-12-01 15:24:00,-93.9,41.51341,1.0,1013.0,53.0,103.0
10525,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 15:25:00,-93.9,41.51341,9.0,1011.0,51.0,102.0
10526,0x1000000000002,New World Corp,tank below 5%,2023-12-01 15:26:00,-93.9,41.51341,1.0,1015.0,55.0,105.0
10527,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 15:27:00,-93.9,41.51341,9.0,1012.0,54.0,102.0
10528,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 15:28:00,-93.9,41.51341,5.0,1001.0,53.0,105.0
10529,0x1000000000006,AIAI Inc.,device error,2023-12-01 15:29:00,-93.9,41.51341,2.0,1009.0,51.0,104.0
10530,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 15:30:00,-93.9,41.51341,5.0,1006.0,53.0,106.0
10531,0x1000000000008,New World Corp,tank below 5%,2023-12-01 15:31:00,-93.9,41.51341,2.0,1019.0,55.0,101.0
10532,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 15:32:00,-93.9,41.51341,10.0,1015.0,53.0,101.0
10533,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 15:33:00,-93.9,41.51341,2.0,1006.0,52.0,107.0
10534,0x1000000000007,Hot Data Ltd,device error,2023-12-01 15:34:00,-93.9,41.51341,3.0,1011.0,55.0,104.0
10535,0x1000000000005,New World Corp,tank below 5%,2023-12-01 15:35:00,-93.9,41.51341,4.0,1005.0,53.0,107.0
10536,0x1000000000007,Hot Data Ltd,device error,2023-12-01 15:36:00,-93.9,41.51341,4.0,1019.0,52.0,106.0
10537,0x1000000000009,AIAI Inc.,device error,2023-12-01 15:37:00,-93.9,41.51341,2.0,1007.0,53.0,102.0
10538,0x1000000000008,New World Corp,device error,2023-12-01 15:38:00,-93.9,41.51341,7.0,1019.0,51.0,105.0
10539,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 15:39:00,-93.9,41.51341,4.0,1004.0,54.0,105.0
10540,0x1000000000008,New World Corp,tank below 5%,2023-12-01 15:40:00,-93.9,41.51341,6.0,1001.0,54.0,103.0
10541,0x1000000000006,AIAI Inc.,tank below 10%,2023-12-01 15:41:00,-93.9,41.51341,5.0,1014.0,52.0,105.0
10542,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 15:42:00,-93.9,41.51341,8.0,1017.0,53.0,107.0
10543,0x1000000000004,Hot Data Ltd,device error,2023-12-01 15:43:00,-93.9,41.51341,9.0,1019.0,52.0,107.0
10544,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 15:44:00,-93.9,41.51341,7.0,1017.0,54.0,104.0
10545,0x1000000000002,New World Corp,device error,2023-12-01 15:45:00,-93.9,41.51341,4.0,1012.0,51.0,103.0
10546,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 15:46:00,-93.9,41.51341,9.0,1017.0,53.0,106.0
10547,0x1000000000002,New World Corp,tank below 5%,2023-12-01 15:47:00,-93.9,41.51341,9.0,1012.0,55.0,103.0
10548,0x1000000000007,Hot Data Ltd,tank below 10%,2023-12-01 15:48:00,-93.9,41.51341,2.0,1005.0,54.0,107.0
10549,0x1000000000009,AIAI Inc.,device error,2023-12-01 15:49:00,-93.9,41.51341,3.0,1019.0,54.0,107.0
10550,0x1000000000003,AIAI Inc.,system malfunction,2023-12-01 15:50:00,-93.9,41.51341,7.0,1005.0,55.0,105.0
10551,0x1000000000007,Hot Data Ltd,device error,2023-12-01 15:51:00,-93.9,41.51341,3.0,1008.0,54.0,104.0
10552,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 15:52:00,-93.9,41.51341,9.0,1001.0,51.0,106.0
10553,0x1000000000005,New World Corp,tank below 10%,2023-12-01 15:53:00,-93.9,41.51341,10.0,1012.0,54.0,104.0
10554,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 15:54:00,-93.9,41.51341,7.0,1006.0,54.0,106.0
10555,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 15:55:00,-93.9,41.51341,5.0,1007.0,52.0,101.0
10556,0x1000000000003,AIAI Inc.,tank below 5%,2023-12-01 15:56:00,-93.9,41.51341,5.0,1017.0,52.0,103.0
10557,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 15:57:00,-93.9,41.51341,9.0,1020.0,54.0,101.0
10558,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 15:58:00,-93.9,41.51341,3.0,1019.0,51.0,105.0
10559,0x1000000000007,Hot Data Ltd,device error,2023-12-01 15:59:00,-93.9,41.51341,3.0,1009.0,52.0,104.0
10560,0x1000000000000,AIAI Inc.,device error,2023-12-01 16:00:00,-93.9,41.51341,7.0,1000.0,55.0,104.0
10561,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 16:01:00,-93.9,41.51341,8.0,1000.0,52.0,106.0
10562,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 16:02:00,-93.9,41.51341,6.0,1010.0,51.0,103.0
10563,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 16:03:00,-93.9,41.51341,6.0,1005.0,53.0,104.0
10564,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 16:04:00,-93.9,41.51341,8.0,1010.0,50.0,103.0
10565,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 16:05:00,-93.9,41.51341,4.0,1015.0,53.0,107.0
10566,0x1000000000002,New World Corp,system malfunction,2023-12-01 16:06:00,-93.9,41.51341,7.0,1019.0,54.0,100.0
10567,0x1000000000008,New World Corp,tank below 5%,2023-12-01 16:07:00,-93.9,41.51341,7.0,1007.0,51.0,102.0
10568,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 16:08:00,-93.9,41.51341,3.0,1014.0,54.0,101.0
10569,0x1000000000005,New World Corp,tank below 5%,2023-12-01 16:09:00,-93.9,41.51341,3.0,1007.0,51.0,106.0
10570,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 16:10:00,-93.9,41.51341,6.0,1017.0,53.0,107.0
10571,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 16:11:00,-93.9,41.51341,3.0,1012.0,52.0,101.0
10572,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 16:12:00,-93.9,41.51341,4.0,1000.0,52.0,105.0
10573,0x1000000000002,New World Corp,system malfunction,2023-12-01 16:13:00,-93.9,41.51341,9.0,1000.0,54.0,104.0
10574,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 16:14:00,-93.9,41.51341,6.0,1002.0,50.0,102.0
10575,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 16:15:00,-93.9,41.51341,1.0,1003.0,50.0,106.0
10576,0x1000000000001,Hot Data Ltd,device error,2023-12-01 16:16:00,-93.9,41.51341,8.0,1017.0,51.0,103.0
10577,0x1000000000007,Hot Data Ltd,device error,2023-12-01 16:17:00,-93.9,41.51341,1.0,1016.0,51.0,102.0
10578,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 16:18:00,-93.9,41.51341,2.0,1019.0,53.0,101.0
10579,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 16:19:00,-93.9,41.51341,4.0,1012.0,51.0,103.0
10580,0x1000000000000,AIAI Inc.,device error,2023-12-01 16:20:00,-93.9,41.51341,6.0,1009.0,51.0,100.0
10581,0x1000000000005,New World Corp,tank below 5%,2023-12-01 16:21:00,-93.9,41.51341,5.0,1012.0,53.0,105.0
10582,0x1000000000005,New World Corp,tank below 10%,2023-12-01 16:22:00,-93.9,41.51341,2.0,1014.0,50.0,106.0
10583,0x1000000000008,New World Corp,device error,2023-12-01 16:23:00,-93.9,41.51341,7.0,1016.0,51.0,105.0
10584,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 16:24:00,-93.9,41.51341,2.0,1011.0,52.0,105.0
10585,0x1000000000001,Hot Data Ltd,device error,2023-12-01 16:25:00,-93.9,41.51341,7.0,1002.0,53.0,105.0
10586,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 16:26:00,-93.9,41.51341,8.0,1009.0,53.0,106.0
10587,0x1000000000001,Hot Data Ltd,tank below 10%,2023-12-01 16:27:00,-93.9,41.51341,7.0,1019.0,54.0,102.0
10588,0x1000000000001,Hot Data Ltd,device error,2023-12-01 16:28:00,-93.9,41.51341,4.0,1003.0,52.0,103.0
10589,0x1000000000008,New World Corp,tank below 10%,2023-12-01 16:29:00,-93.9,41.51341,9.0,1014.0,55.0,105.0
10590,0x1000000000002,New World Corp,tank below 5%,2023-12-01 16:30:00,-93.9,41.51341,6.0,1017.0,55.0,106.0
10591,0x1000000000002,New World Corp,system malfunction,2023-12-01 16:31:00,-93.9,41.51341,5.0,1008.0,55.0,104.0
10592,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 16:32:00,-93.9,41.51341,10.0,1012.0,53.0,107.0
10593,0x1000000000002,New World Corp,device error,2023-12-01 16:33:00,-93.9,41.51341,7.0,1017.0,51.0,106.0
10594,0x1000000000003,AIAI Inc.,device error,2023-12-01 16:34:00,-93.9,41.51341,2.0,1010.0,51.0,103.0
10595,0x1000000000002,New World Corp,tank below 5%,2023-12-01 16:35:00,-93.9,41.51341,3.0,1006.0,53.0,102.0
10596,0x1000000000006,AIAI Inc.,system malfunction,2023-12-01 16:36:00,-93.9,41.51341,2.0,1019.0,51.0,105.0
10597,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 16:37:00,-93.9,41.51341,4.0,1003.0,51.0,104.0
10598,0x1000000000004,Hot Data Ltd,device error,2023-12-01 16:38:00,-93.9,41.51341,5.0,1004.0,51.0,104.0
10599,0x1000000000002,New World Corp,device error,2023-12-01 16:39:00,-93.9,41.51341,4.0,1006.0,54.0,107.0
10600,0x1000000000001,Hot Data Ltd,tank below 5%,2023-12-01 16:40:00,-93.9,41.51341,3.0,1013.0,53.0,103.0
10601,0x1000000000008,New World Corp,tank below 5%,2023-12-01 16:41:00,-93.9,41.51341,9.0,1002.0,54.0,105.0
10602,0x1000000000002,New World Corp,tank below 10%,2023-12-01 16:42:00,-93.9,41.51341,2.0,1017.0,51.0,105.0
10603,0x1000000000007,Hot Data Ltd,tank below 5%,2023-12-01 16:43:00,-93.9,41.51341,9.0,1011.0,55.0,103.0
10604,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 16:44:00,-93.9,41.51341,9.0,1010.0,50.0,104.0
10605,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 16:45:00,-93.9,41.51341,2.0,1008.0,53.0,102.0
10606,0x1000000000000,AIAI Inc.,device error,2023-12-01 16:46:00,-93.9,41.51341,2.0,1004.0,53.0,101.0
10607,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 16:47:00,-93.9,41.51341,3.0,1002.0,52.0,104.0
10608,0x1000000000008,New World Corp,device error,2023-12-01 16:48:00,-93.9,41.51341,9.0,1007.0,51.0,105.0
10609,0x1000000000009,AIAI Inc.,device error,2023-12-01 16:49:00,-93.9,41.51341,3.0,1018.0,54.0,104.0
10610,0x1000000000002,New World Corp,system malfunction,2023-12-01 16:50:00,-93.9,41.51341,4.0,1001.0,55.0,106.0
10611,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 16:51:00,-93.9,41.51341,4.0,1018.0,52.0,102.0
10612,0x1000000000008,New World Corp,tank below 10%,2023-12-01 16:52:00,-93.9,41.51341,7.0,1009.0,55.0,101.0
10613,0x1000000000002,New World Corp,tank below 10%,2023-12-01 16:53:00,-93.9,41.51341,7.0,1006.0,54.0,102.0
10614,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 16:54:00,-93.9,41.51341,5.0,1002.0,52.0,101.0
10615,0x1000000000001,Hot Data Ltd,device error,2023-12-01 16:55:00,-93.9,41.51341,2.0,1019.0,52.0,103.0
10616,0x1000000000000,AIAI Inc.,system malfunction,2023-12-01 16:56:00,-93.9,41.51341,2.0,1016.0,53.0,106.0
10617,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 16:57:00,-93.9,41.51341,3.0,1003.0,52.0,106.0
10618,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 16:58:00,-93.9,41.51341,2.0,1018.0,51.0,101.0
10619,0x1000000000008,New World Corp,system malfunction,2023-12-01 16:59:00,-93.9,41.51341,6.0,1009.0,52.0,102.0
10620,0x1000000000004,Hot Data Ltd,device error,2023-12-01 17:00:00,-93.9,41.51341,9.0,1002.0,51.0,102.0
10621,0x1000000000001,Hot Data Ltd,device error,2023-12-01 17:01:00,-93.9,41.51341,7.0,1005.0,53.0,107.0
10622,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 17:02:00,-93.9,41.51341,3.0,1006.0,53.0,101.0
10623,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 17:03:00,-93.9,41.51341,2.0,1009.0,54.0,101.0
10624,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 17:04:00,-93.9,41.51341,8.0,1011.0,53.0,106.0
10625,0x1000000000007,Hot Data Ltd,device error,2023-12-01 17:05:00,-93.9,41.51341,3.0,1016.0,51.0,100.0
10626,0x1000000000006,AIAI Inc.,tank below 5%,2023-12-01 17:06:00,-93.9,41.51341,9.0,1017.0,54.0,101.0
10627,0x1000000000002,New World Corp,tank below 5%,2023-12-01 17:07:00,-93.9,41.51341,4.0,1016.0,53.0,105.0
10628,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 17:08:00,-93.9,41.51341,2.0,1002.0,51.0,101.0
10629,0x1000000000007,Hot Data Ltd,system malfunction,2023-12-01 17:09:00,-93.9,41.51341,1.0,1013.0,52.0,106.0
10630,0x1000000000005,New World Corp,device error,2023-12-01 17:10:00,-93.9,41.51341,4.0,1005.0,52.0,107.0
10631,0x1000000000001,Hot Data Ltd,system malfunction,2023-12-01 17:11:00,-93.9,41.51341,2.0,1006.0,51.0,101.0
10632,0x1000000000004,Hot Data Ltd,system malfunction,2023-12-01 17:12:00,-93.9,41.51341,2.0,1007.0,52.0,103.0
10633,0x1000000000004,Hot Data Ltd,device error,2023-12-01 17:13:00,-93.9,41.51341,5.0,1005.0,55.0,106.0
10634,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:14:00,-93.9,41.51341,3.0,1017.0,54.0,104.0
10635,0x1000000000003,AIAI Inc.,tank below 10%,2023-12-01 17:15:00,-93.9,41.51341,9.0,1019.0,51.0,106.0
10636,0x1000000000001,Hot Data Ltd,device error,2023-12-01 17:16:00,-93.9,41.51341,9.0,1002.0,53.0,101.0
10637,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 17:17:00,-93.9,41.51341,4.0,1005.0,50.0,103.0
10638,0x1000000000007,Hot Data Ltd,device error,2023-12-01 17:18:00,-93.9,41.51341,7.0,1002.0,54.0,107.0
10639,0x1000000000008,New World Corp,device error,2023-12-01 17:19:00,-93.9,41.51341,8.0,1014.0,53.0,105.0
10640,0x1000000000009,AIAI Inc.,tank below 5%,2023-12-01 17:20:00,-93.9,41.51341,4.0,1009.0,50.0,104.0
10641,0x1000000000000,AIAI Inc.,device error,2023-12-01 17:21:00,-93.9,41.51341,8.0,1017.0,51.0,104.0
10642,0x1000000000000,AIAI Inc.,tank below 10%,2023-12-01 17:22:00,-93.9,41.51341,2.0,1005.0,51.0,102.0
10643,0x1000000000004,Hot Data Ltd,tank below 5%,2023-12-01 17:23:00,-93.9,41.51341,8.0,1013.0,51.0,102.0
10644,0x1000000000006,AIAI Inc.,device error,2023-12-01 17:24:00,-93.9,41.51341,6.0,1010.0,53.0,107.0
10645,0x1000000000005,New World Corp,system malfunction,2023-12-01 17:25:00,-93.9,41.51341,7.0,1004.0,53.0,100.0
10646,0x1000000000009,AIAI Inc.,tank below 10%,2023-12-01 17:26:00,-93.9,41.51341,10.0,1018.0,55.0,104.0
10647,0x1000000000009,AIAI Inc.,system malfunction,2023-12-01 17:27:00,-93.9,41.51341,4.0,1011.0,55.0,100.0
10648,0x1000000000008,New World Corp,device error,2023-12-01 17:28:00,-93.9,41.51341,3.0,1007.0,50.0,101.0
10649,0x1000000000000,AIAI Inc.,device error,2023-12-01 17:29:00,-93.9,41.51341,5.0,1000.0,54.0,100.0
10650,0x1000000000004,Hot Data Ltd,device error,2023-12-01 17:30:00,-93.9,41.51341,10.0,1009.0,52.0,103.0
10651,0x1000000000005,New World Corp,tank below 10%,2023-12-01 17:31:00,-93.9,41.51341,2.0,1013.0,51.0,105.0
10652,0x1000000000008,New World Corp,system malfunction,2023-12-01 17:32:00,-93.9,41.51341,6.0,1004.0,53.0,103.0
10653,0x1000000000003,AIAI Inc.,device error,2023-12-01 17:33:00,-93.9,41.51341,9.0,1013.0,52.0,103.0
10654,0x1000000000000,AIAI Inc.,tank below 5%,2023-12-01 17:34:00,-93.9,41.51341,9.0,1006.0,54.0,101.0
10655,0x1000000000001,Hot Data Ltd,device error,2023-12-01 17:35:00,-93.9,41.51341,2.0,1011.0,52.0,100.0
